Username,Team,Age_Range,Gender,Grade,Travel_Time,Special_Feature
50291,Liberacorpus,30-39,Male,F,30-59,
20114,Defodio,30-39,Female,F,120-149,
27636,Nox,20-29,Male,F,90-119,
13552,Mobilicorpus,60>,Female,F,0-29,
20573,Meteolojinx Recanto,50-59,Female,F,150-179,
25446,Meteolojinx Recanto,50-59,Female,F,0-29,
23308,Liberacorpus,20-29,Female,F,90-119,
15068,Liberacorpus,20-29,Female,F,120-149,
27707,Meteolojinx Recanto,50-59,Female,F,60-89,
10576,Mobilicorpus,40-49,Female,F,30-59,
27656,Specialis Revelio,50-59,Female,F,60-89,
27668,Specialis Revelio,20-29,Female,F,90-119,
27888,Nox,20-29,Female,F,60-89,
27293,Specialis Revelio,30-39,Male,F,150-179,
27657,Specialis Revelio,40-49,Female,F,150-179,
27665,Specialis Revelio,20-29,Male,F,60-89,
27666,Specialis Revelio,60>,Male,F,120-149,
20538,Meteolojinx Recanto,50-59,Female,F,0-29,
27654,Specialis Revelio,30-39,Female,F,30-59,
27652,Specialis Revelio,30-39,Male,F,30-59,
20316,Meteolojinx Recanto,60>,Female,F,30-59,
28193,Specialis Revelio,20-29,Female,F,30-59,
21648,Meteolojinx Recanto,60>,Female,F,120-149,
26134,Duro,50-59,Female,F,180+,
11401,Specialis Revelio,50-59,Female,F,0-29,
27758,Specialis Revelio,40-49,Male,F,0-29,
27764,Specialis Revelio,20-29,Male,F,30-59,
27678,Specialis Revelio,40-49,Female,F,60-89,
27741,Specialis Revelio,20-29,Female,F,30-59,
27742,Specialis Revelio,20-29,Male,F,30-59,
27762,Specialis Revelio,30-39,Male,F,120-149,
27801,Reparo,40-49,Male,F,60-89,
27761,Specialis Revelio,40-49,Female,F,30-59,
22036,Defodio,20-29,Female,F,120-149,
28597,Defodio,40-49,NULL,F,30-59,
15488,Liberacorpus,30-39,Female,F,30-59,
28276,Defodio,40-49,Male,F,60-89,
27737,Nox,20-29,Female,F,60-89,
27759,Nox,20-29,Female,F,90-119,
27726,Nox,20-29,Male,F,180+,
27801,Nox,40-49,Male,F,0-29,
21058,Liberacorpus,30-39,Female,F,60-89,
27769,Nox,20-29,Male,F,60-89,
22171,Defodio,50-59,Male,F,150-179,
23622,Defodio,20-29,Female,F,90-119,
27939,Nox,20-29,Male,F,30-59,
27943,Nox,30-39,Male,F,0-29,
27924,Nox,20-29,Male,F,180+,
27747,Specialis Revelio,30-39,Female,F,60-89,
27959,Specialis Revelio,20-29,Female,F,0-29,
27978,Specialis Revelio,20-29,Male,F,120-149,
27969,Specialis Revelio,20-29,Male,F,60-89,
27980,Specialis Revelio,50-59,Male,F,150-179,
26795,Duro,50-59,Female,F,90-119,
28093,Specialis Revelio,30-39,Male,F,30-59,
19186,Liberacorpus,20-29,Female,F,150-179,
15260,Liberacorpus,40-49,Female,F,0-29,
28879,Liberacorpus,50-59,Female,F,30-59,
25067,Nox,20-29,Male,F,180+,
18387,Nox,30-39,Male,F,30-59,
25065,Specialis Revelio,50-59,Male,F,60-89,
25068,Specialis Revelio,20-29,Female,F,150-179,
25135,Specialis Revelio,20-29,Male,F,60-89,
25122,Specialis Revelio,30-39,Female,F,120-149,
12917,Defodio,40-49,Female,F,30-59,
21299,Fidelius Charm,30-39,Female,F,60-89,
17336,Liberacorpus,20-29,Female,F,30-59,
23887,Meteolojinx Recanto,50-59,Female,F,60-89,
15643,Liberacorpus,30-39,Female,F,30-59,
25235,Specialis Revelio,20-29,Male,F,0-29,
25241,Specialis Revelio,40-49,Male,F,0-29,
25244,Specialis Revelio,20-29,Female,F,0-29,
25246,Specialis Revelio,20-29,Male,F,60-89,
25497,Specialis Revelio,<20,Female,F,0-29,
25499,Specialis Revelio,30-39,Female,F,0-29,
25501,Specialis Revelio,<20,Male,F,90-119,
25520,Specialis Revelio,20-29,Male,F,60-89,
25523,Specialis Revelio,30-39,Male,F,60-89,
25526,Specialis Revelio,20-29,Male,F,60-89,
25530,Specialis Revelio,20-29,Male,F,90-119,
25506,Specialis Revelio,<20,Male,F,180+,
25507,Specialis Revelio,20-29,Male,F,60-89,
25511,Specialis Revelio,20-29,Male,F,30-59,
25505,Specialis Revelio,<20,Male,F,0-29,
28589,Specialis Revelio,30-39,Male,F,90-119,
28209,Relashio,30-39,Female,F,30-59,
18989,Deprimo,20-29,Male,F,30-59,
12751,Duro,50-59,Female,F,30-59,
20644,Confringo,50-59,Female,F,30-59,
26995,Relashio,20-29,Male,F,0-29,
10452,Relashio,50-59,Female,F,60-89,
13187,Relashio,50-59,Female,F,90-119,
13723,Relashio,50-59,Male,F,30-59,
14114,Relashio,60>,Male,F,60-89,
14825,Relashio,50-59,Male,F,150-179,
18043,Relashio,50-59,Female,F,0-29,
20900,Relashio,50-59,Female,F,60-89,
25737,Relashio,50-59,Female,F,60-89,
26081,Relashio,50-59,Female,F,0-29,
10340,Relashio,50-59,Male,F,120-149,
10806,Relashio,50-59,Female,F,60-89,
13495,Relashio,30-39,Male,F,30-59,
13667,Relashio,60>,Female,F,30-59,
14398,Relashio,30-39,Female,F,30-59,
15922,Relashio,30-39,Female,F,60-89,
13261,Relashio,50-59,Female,F,90-119,
13769,Relashio,50-59,Female,F,30-59,
24843,Relashio,30-39,Female,F,60-89,
25710,Relashio,40-49,Female,F,150-179,
25749,Relashio,20-29,Female,F,30-59,
26151,Relashio,50-59,Female,F,180+,
28019,Relashio,20-29,Male,F,0-29,
28042,Relashio,40-49,Male,F,150-179,
28145,Relashio,20-29,Male,F,30-59,
28239,Relashio,20-29,Male,F,60-89,
28251,Relashio,40-49,Male,F,90-119,
28296,Relashio,20-29,Male,F,30-59,
28404,Relashio,30-39,Male,F,0-29,
28431,Relashio,20-29,Female,F,180+,
28436,Relashio,30-39,Male,F,30-59,
28488,Relashio,50-59,Male,F,180+,
27551,Relashio,50-59,Male,F,30-59,
24774,Relashio,20-29,Male,F,180+,
24790,Relashio,20-29,Male,F,180+,
25593,Relashio,20-29,Male,F,30-59,
26989,Relashio,20-29,Female,F,120-149,
27762,Relashio,30-39,Male,F,120-149,
28139,Relashio,40-49,Male,F,60-89,
28143,Relashio,60>,Male,F,0-29,
28204,Relashio,20-29,Male,F,30-59,
25552,Relashio,20-29,Male,F,30-59,
25720,Relashio,20-29,Female,F,0-29,
26505,Relashio,50-59,Male,F,150-179,
27678,Relashio,40-49,Female,F,60-89,
28106,Relashio,20-29,Male,F,150-179,
28120,Relashio,40-49,NULL,F,30-59,
14861,Deprimo,40-49,Male,F,180+,
22986,Deprimo,30-39,Male,F,60-89,
15015,Deprimo,20-29,Female,F,180+,
11952,Relashio,50-59,Female,F,30-59,
13227,Relashio,30-39,Female,F,150-179,
13423,Relashio,40-49,Female,F,60-89,
14298,Relashio,30-39,Female,F,0-29,
14324,Relashio,40-49,Female,F,60-89,
13238,Relashio,50-59,Female,F,30-59,
14333,Relashio,60>,Male,F,90-119,
14343,Relashio,40-49,Male,F,30-59,
16121,Relashio,50-59,Female,F,30-59,
12238,Relashio,40-49,Female,F,30-59,
12652,Relashio,50-59,Male,F,30-59,
15495,Relashio,60>,Male,F,0-29,
26625,Mobilicorpus,20-29,Male,F,0-29,
26057,Relashio,20-29,Female,F,0-29,
26072,Relashio,40-49,Female,F,0-29,
26305,Relashio,30-39,Male,F,150-179,
26382,Relashio,20-29,Female,F,60-89,
26814,Relashio,30-39,Male,F,150-179,
27206,Relashio,20-29,Male,F,90-119,
27549,Reparo,50-59,Female,F,30-59,
27581,Reparo,20-29,Female,F,90-119,
27939,Reparo,20-29,Male,F,90-119,
26025,Relashio,20-29,Male,F,30-59,
26046,Relashio,20-29,Male,F,0-29,
26070,Relashio,20-29,Male,F,150-179,
26073,Relashio,20-29,Male,F,180+,
26244,Relashio,30-39,Male,F,60-89,
26266,Relashio,20-29,Female,F,30-59,
26267,Relashio,40-49,Female,F,30-59,
26282,Relashio,40-49,Female,F,60-89,
26308,Relashio,30-39,Male,F,150-179,
26309,Relashio,20-29,Female,F,0-29,
26310,Relashio,20-29,Male,F,60-89,
26323,Relashio,<20,Male,F,90-119,
26325,Relashio,20-29,Male,F,30-59,
26326,Relashio,20-29,Male,F,30-59,
26329,Relashio,50-59,Female,F,30-59,
26335,Relashio,50-59,Male,F,90-119,
26341,Relashio,<20,Male,F,30-59,
26371,Relashio,40-49,NULL,F,90-119,
26375,Relashio,20-29,Male,F,30-59,
26395,Relashio,30-39,Male,F,0-29,
26410,Relashio,50-59,Female,F,60-89,
26419,Relashio,30-39,Male,F,30-59,
26453,Relashio,20-29,Male,F,0-29,
26636,Relashio,40-49,Female,F,90-119,
26646,Relashio,20-29,Male,F,30-59,
26654,Relashio,30-39,Female,F,0-29,
26661,Relashio,20-29,Male,F,0-29,
26748,Relashio,20-29,Female,F,30-59,
26749,Relashio,20-29,Male,F,90-119,
26752,Relashio,50-59,Female,F,150-179,
26762,Relashio,20-29,Male,F,60-89,
26798,Relashio,20-29,Female,F,30-59,
26801,Relashio,20-29,Female,F,90-119,
21372,Relashio,30-39,Male,F,0-29,
24665,Relashio,40-49,NULL,F,30-59,
24681,Relashio,20-29,Female,F,30-59,
24697,Relashio,20-29,Male,F,150-179,
24761,Relashio,20-29,Female,F,60-89,
24851,Relashio,30-39,Male,F,0-29,
24856,Relashio,<20,Male,F,0-29,
24859,Relashio,30-39,Male,F,180+,
25054,Relashio,30-39,Male,F,60-89,
25068,Liberacorpus,20-29,Female,F,30-59,
25135,Relashio,20-29,Male,F,150-179,
25241,Relashio,40-49,Male,F,30-59,
25246,Relashio,20-29,Male,F,180+,
25792,Relashio,20-29,Female,F,120-149,
25795,Relashio,20-29,Female,F,30-59,
25851,Relashio,30-39,Female,F,30-59,
25895,Relashio,20-29,Female,F,60-89,
26213,Relashio,20-29,Male,F,30-59,
27208,Relashio,20-29,Female,F,60-89,
27959,Relashio,20-29,Female,F,90-119,
27969,Relashio,20-29,Male,F,30-59,
27980,Relashio,50-59,Male,F,90-119,
28001,Relashio,20-29,Male,F,90-119,
28022,Relashio,<20,Female,F,120-149,
28028,Relashio,20-29,Male,F,150-179,
28060,Relashio,20-29,Female,F,60-89,
28161,Relashio,<20,Female,F,60-89,
28165,Relashio,50-59,Male,F,60-89,
28172,Relashio,40-49,Female,F,0-29,
28173,Relashio,20-29,Female,F,150-179,
28282,Relashio,30-39,Female,F,90-119,
28359,Relashio,20-29,Male,F,60-89,
28407,Relashio,20-29,Male,F,180+,
28433,Relashio,20-29,Male,F,180+,
28448,Relashio,40-49,NULL,F,120-149,
28452,Relashio,40-49,Female,F,30-59,
28468,Relashio,20-29,Male,F,150-179,
28485,Relashio,20-29,Male,F,30-59,
26432,Relashio,40-49,NULL,F,60-89,
24802,Relashio,20-29,Female,F,30-59,
25065,Liberacorpus,50-59,Male,F,30-59,
25530,Relashio,20-29,Male,F,0-29,
25729,Relashio,20-29,Female,F,30-59,
26937,Relashio,30-39,Female,F,150-179,
26945,Relashio,20-29,Female,F,150-179,
26960,Relashio,20-29,Female,F,0-29,
26980,Relashio,20-29,Male,F,150-179,
26983,Relashio,40-49,Female,F,0-29,
26987,Relashio,20-29,Female,F,30-59,
27014,Relashio,20-29,Male,F,180+,
27022,Relashio,20-29,Male,F,150-179,
27023,Relashio,30-39,Male,F,90-119,
27035,Relashio,20-29,Male,F,0-29,
27040,Relashio,50-59,Female,F,0-29,
27044,Relashio,30-39,Male,F,30-59,
27217,Relashio,40-49,Male,F,30-59,
27248,Relashio,30-39,Female,F,60-89,
27250,Relashio,40-49,Female,F,150-179,
27256,Relashio,20-29,Male,F,0-29,
27269,Relashio,20-29,Female,F,0-29,
27293,Relashio,30-39,Male,F,120-149,
27305,Relashio,20-29,Male,F,60-89,
27567,Relashio,20-29,Male,F,180+,
27571,Relashio,20-29,Male,F,30-59,
27652,Relashio,30-39,Male,F,0-29,
27656,Relashio,50-59,Female,F,30-59,
27657,Relashio,40-49,Female,F,30-59,
27742,Relashio,20-29,Male,F,60-89,
27761,Relashio,40-49,Female,F,120-149,
28013,Relashio,30-39,Female,F,120-149,
28094,Relashio,20-29,Female,F,90-119,
28146,Relashio,30-39,Male,F,30-59,
28281,Relashio,30-39,Female,F,0-29,
28346,Relashio,20-29,Female,F,150-179,
28348,Relashio,20-29,Male,F,30-59,
28379,Relashio,30-39,Male,F,150-179,
28380,Relashio,30-39,Male,F,0-29,
28473,Relashio,40-49,Male,F,30-59,
28501,Relashio,20-29,Male,F,0-29,
24691,Relashio,20-29,Male,F,30-59,
25122,Liberacorpus,30-39,Female,F,60-89,
25244,Relashio,20-29,Female,F,0-29,
25501,Relashio,<20,Male,F,0-29,
25549,Relashio,30-39,Female,F,0-29,
26048,Relashio,30-39,Male,F,180+,
26401,Relashio,20-29,Female,F,180+,
26416,Relashio,20-29,Female,F,60-89,
26497,Relashio,40-49,Male,F,60-89,
26501,Relashio,40-49,Male,F,60-89,
26640,Relashio,30-39,Male,F,120-149,
26756,Relashio,20-29,Female,F,30-59,
27203,Relashio,30-39,Male,F,90-119,
27218,Relashio,20-29,Male,F,120-149,
28249,Relashio,<20,Male,F,30-59,
27391,Relashio,50-59,Female,F,30-59,
21815,Deprimo,40-49,Female,F,30-59,
20580,Deprimo,20-29,Male,F,150-179,
21745,Deprimo,20-29,Female,F,60-89,
26110,Relashio,30-39,Male,F,120-149,
10813,Relashio,50-59,Female,F,30-59,
12657,Relashio,40-49,Female,F,0-29,
13162,Relashio,40-49,Female,F,180+,
14754,Relashio,30-39,Female,F,30-59,
15909,Relashio,30-39,Female,F,120-149,
10370,Relashio,50-59,Female,F,0-29,
10855,Relashio,40-49,Female,F,120-149,
18195,Relashio,40-49,Female,F,30-59,
13309,Relashio,50-59,Male,F,30-59,
15441,Relashio,50-59,Female,F,90-119,
16103,Relashio,30-39,Female,F,60-89,
10554,Relashio,40-49,Female,F,30-59,
18881,Relashio,40-49,Female,F,60-89,
24587,Relashio,30-39,Female,F,30-59,
13861,Aparecium,30-39,Female,F,60-89,
26064,Relashio,20-29,Male,F,30-59,
26273,Relashio,20-29,Male,F,120-149,
27213,Relashio,50-59,Male,F,0-29,
25067,Reparo,20-29,Male,F,30-59,
27331,Reparo,20-29,Female,F,120-149,
27332,Reparo,30-39,Male,F,0-29,
27530,Reparo,20-29,Male,F,0-29,
27591,Reparo,20-29,Male,F,30-59,
27636,Reparo,20-29,Male,F,30-59,
27726,Reparo,20-29,Male,F,180+,
27759,Reparo,20-29,Female,F,0-29,
27769,Reparo,20-29,Male,F,60-89,
27868,Reparo,<20,Female,F,30-59,
27888,Reparo,20-29,Female,F,90-119,
27924,Reparo,20-29,Male,F,60-89,
27943,Reparo,30-39,Male,F,60-89,
18387,Reparo,30-39,Male,F,60-89,
26018,Relashio,30-39,Male,F,30-59,
26067,Relashio,20-29,Male,F,60-89,
26069,Relashio,20-29,Male,F,30-59,
26109,Relashio,20-29,Female,F,90-119,
26135,Relashio,<20,Male,F,0-29,
26243,Relashio,20-29,Male,F,30-59,
26294,Relashio,20-29,Female,F,180+,
26360,Relashio,<20,Male,F,120-149,
26367,Reparo,30-39,Male,F,0-29,
26397,Relashio,20-29,Male,F,150-179,
26403,Relashio,20-29,Male,F,90-119,
26582,Relashio,40-49,Female,F,120-149,
26633,Relashio,40-49,Male,F,30-59,
26653,Relashio,30-39,Male,F,0-29,
26665,Relashio,20-29,Female,F,150-179,
26769,Relashio,20-29,Male,F,150-179,
26771,Relashio,30-39,Male,F,180+,
24680,Relashio,20-29,Female,F,0-29,
24934,Relashio,30-39,Female,F,180+,
25235,Relashio,20-29,Male,F,30-59,
25497,Relashio,<20,Female,F,90-119,
25499,Relashio,30-39,Female,F,150-179,
25520,Relashio,20-29,Male,F,120-149,
25526,Relashio,20-29,Male,F,180+,
25760,Relashio,<20,Female,F,30-59,
25770,Relashio,40-49,Male,F,30-59,
26214,Relashio,20-29,Male,F,0-29,
26237,Relashio,30-39,Male,F,180+,
27219,Relashio,20-29,Male,F,30-59,
27978,Relashio,20-29,Male,F,60-89,
28137,Relashio,40-49,Female,F,0-29,
28198,Relashio,20-29,Male,F,0-29,
28243,Relashio,20-29,Male,F,30-59,
28308,Relashio,20-29,Male,F,120-149,
28388,Relashio,40-49,Female,F,30-59,
28409,Relashio,20-29,Male,F,60-89,
28484,Relashio,20-29,Male,F,150-179,
20874,Relashio,20-29,Male,F,30-59,
21162,Liberacorpus,20-29,Male,F,90-119,
25505,Relashio,<20,Male,F,30-59,
25511,Relashio,20-29,Male,F,30-59,
26051,Relashio,20-29,Female,F,150-179,
26934,Relashio,20-29,Male,F,60-89,
27018,Relashio,30-39,Male,F,150-179,
27019,Relashio,20-29,Male,F,150-179,
27030,Relashio,30-39,Male,F,150-179,
27193,Relashio,30-39,Male,F,60-89,
27271,Relashio,30-39,Male,F,0-29,
27296,Relashio,20-29,Male,F,120-149,
27306,Relashio,20-29,Male,F,120-149,
27741,Relashio,20-29,Female,F,90-119,
27764,Relashio,20-29,Male,F,120-149,
28053,Relashio,20-29,Male,F,30-59,
28058,Relashio,30-39,Male,F,0-29,
28063,Relashio,30-39,Female,F,150-179,
28086,Relashio,20-29,Male,F,30-59,
28087,Relashio,20-29,Male,F,150-179,
28201,Relashio,20-29,Female,F,0-29,
28207,Relashio,30-39,Male,F,120-149,
28278,Relashio,20-29,Male,F,60-89,
28297,Relashio,30-39,Male,F,0-29,
28311,Relashio,20-29,Female,F,180+,
28435,Relashio,40-49,Male,F,180+,
28589,Relashio,30-39,Male,F,30-59,
24161,Relashio,40-49,NULL,F,90-119,
24786,Relashio,<20,Female,F,120-149,
25044,Relashio,20-29,Male,F,90-119,
25523,Relashio,30-39,Male,F,120-149,
25826,Relashio,30-39,Male,F,30-59,
26076,Relashio,20-29,Male,F,0-29,
26200,Relashio,50-59,Male,F,30-59,
26317,Relashio,20-29,Female,F,60-89,
27237,Relashio,20-29,Male,F,120-149,
27247,Relashio,20-29,Female,F,30-59,
27758,Relashio,40-49,Male,F,150-179,
28327,Relashio,20-29,Female,F,150-179,
28451,Relashio,40-49,Female,F,90-119,
27583,Reparo,20-29,Male,F,120-149,
27585,Reparo,20-29,Female,F,0-29,
27737,Reparo,20-29,Female,F,180+,
25272,Deprimo,30-39,Male,F,0-29,
22925,Deprimo,20-29,Male,F,0-29,
17014,Defodio,20-29,Female,F,30-59,
19966,Meteolojinx Recanto,20-29,Female,F,150-179,
27236,Meteolojinx Recanto,40-49,Male,F,30-59,
24818,Relashio,20-29,Female,F,30-59,
19386,Meteolojinx Recanto,20-29,Female,F,60-89,
13635,Relashio,40-49,Male,F,0-29,
13648,Relashio,40-49,Female,F,90-119,
14765,Relashio,50-59,Female,F,30-59,
13248,Relashio,50-59,Male,F,60-89,
13520,Relashio,40-49,Male,F,180+,
25197,Relashio,50-59,Female,F,120-149,
13137,Stupefy,30-39,Male,F,180+,
26320,Relashio,20-29,Female,F,90-119,
24848,Relashio,20-29,Male,F,120-149,
25662,Relashio,30-39,Female,F,30-59,
25688,Relashio,30-39,Male,F,120-149,
28187,Relashio,40-49,NULL,F,150-179,
28347,Relashio,30-39,Male,F,60-89,
28442,Relashio,20-29,Female,F,60-89,
24846,Relashio,20-29,Male,F,30-59,
25507,Relashio,20-29,Male,F,120-149,
50113,Deprimo,30-39,Female,F,60-89,
50261,Deprimo,30-39,Male,F,0-29,
23677,Meteolojinx Recanto,30-39,Male,F,0-29,
26746,Relashio,20-29,Female,F,60-89,
28093,Relashio,30-39,Male,F,120-149,
23736,Deprimo,50-59,Female,F,150-179,
10313,Relashio,60>,Male,F,30-59,
28461,Relashio,20-29,Female,F,0-29,
50285,Deprimo,30-39,Male,F,0-29,
27253,Relashio,20-29,Female,F,180+,
26090,Relashio,20-29,Male,F,0-29,
50162,Deprimo,60>,Female,F,30-59,
25506,Relashio,<20,Male,F,180+,
50268,Relashio,30-39,Male,F,30-59,
11401,Relashio,50-59,Female,F,0-29,
13225,Relashio,30-39,Female,F,30-59,
14746,Relashio,60>,Female,F,180+,
11171,Relashio,50-59,Female,F,0-29,
14126,Relashio,50-59,Male,F,150-179,
27249,Relashio,30-39,Female,F,150-179,
10580,Relashio,50-59,Female,F,30-59,
27013,Relashio,40-49,Female,F,30-59,
13230,Relashio,40-49,Female,F,60-89,
13506,Relashio,40-49,Female,F,120-149,
13708,Relashio,50-59,Female,F,60-89,
19853,Relashio,50-59,Female,F,60-89,
26425,Relashio,40-49,Male,F,150-179,
26488,Relashio,50-59,Female,F,0-29,
27996,Relashio,20-29,Female,F,0-29,
28195,Relashio,20-29,Male,F,30-59,
26330,Relashio,20-29,Female,F,60-89,
26446,Relashio,30-39,Female,F,30-59,
27273,Relashio,20-29,Male,F,60-89,
14964,Deprimo,30-39,Female,F,0-29,
28179,Relashio,40-49,Male,F,180+,
19194,Relashio,60>,Male,F,30-59,
26348,Relashio,20-29,Female,F,150-179,
26704,Relashio,20-29,Female,F,30-59,
24842,Relashio,20-29,Male,F,60-89,
25866,Relashio,20-29,Male,F,60-89,
26977,Relashio,40-49,NULL,F,180+,
27038,Relashio,20-29,Female,F,0-29,
27225,Relashio,20-29,Male,F,120-149,
27276,Relashio,20-29,Male,F,60-89,
28313,Relashio,20-29,Male,F,0-29,
28374,Relashio,30-39,Male,F,150-179,
25853,Relashio,20-29,Male,F,120-149,
26514,Relashio,40-49,NULL,F,0-29,
28090,Relashio,20-29,Female,F,60-89,
18210,Meteolojinx Recanto,30-39,Male,F,150-179,
28208,Relashio,30-39,Female,F,60-89,
27277,Relashio,20-29,Male,F,60-89,
28593,Relashio,20-29,Female,F,150-179,
26095,Relashio,40-49,NULL,F,90-119,
25041,Relashio,40-49,Male,F,0-29,
25604,Relashio,40-49,Female,F,120-149,
26533,Relashio,40-49,NULL,F,0-29,
27668,Relashio,20-29,Female,F,30-59,
14323,Relashio,40-49,Female,F,60-89,
26041,Relashio,20-29,Male,F,30-59,
26080,Relashio,20-29,Male,F,0-29,
26106,Relashio,20-29,Male,F,180+,
26393,Relashio,30-39,Male,F,0-29,
25771,Relashio,20-29,Male,F,30-59,
15146,Relashio,30-39,Female,F,60-89,
27654,Relashio,30-39,Female,F,30-59,
27665,Relashio,20-29,Male,F,30-59,
25751,Relashio,30-39,Female,F,60-89,
26669,Relashio,40-49,NULL,F,150-179,
20255,Relashio,30-39,Female,F,0-29,
21499,Deprimo,20-29,Male,F,150-179,
26442,Relashio,30-39,Female,F,0-29,
27666,Relashio,60>,Male,F,0-29,
24679,Relashio,40-49,NULL,F,60-89,
14347,Relashio,30-39,Female,F,30-59,
15708,Relashio,40-49,Female,F,120-149,
13623,Relashio,60>,Female,F,150-179,
15941,Relashio,30-39,Female,F,120-149,
26783,Relashio,30-39,Male,F,90-119,
26570,Relashio,20-29,Female,F,60-89,
13507,Relashio,40-49,Male,F,150-179,
26245,Relashio,50-59,Female,F,180+,
25802,Relashio,40-49,Female,F,0-29,
24533,Relashio,50-59,Male,F,30-59,
25696,Relashio,50-59,Male,F,0-29,
24252,Deprimo,40-49,Female,F,30-59,
11847,Relashio,40-49,Male,F,120-149,
26102,Relashio,20-29,Female,F,0-29,
28200,Relashio,20-29,Male,F,0-29,
28418,Relashio,30-39,Female,F,30-59,
24773,Relashio,60>,Male,F,60-89,
21440,Relashio,50-59,Female,F,60-89,
26452,Relashio,20-29,Male,F,30-59,
26943,Relashio,20-29,Male,F,30-59,
16902,Defodio,30-39,Female,F,0-29,
16527,Deprimo,30-39,Female,F,60-89,
25566,Relashio,50-59,Male,F,60-89,
25648,Relashio,20-29,Male,F,60-89,
26454,Relashio,20-29,Female,F,180+,
28566,Relashio,40-49,Female,F,30-59,
14991,Liberacorpus,20-29,Female,F,150-179,
27994,Relashio,30-39,Male,F,0-29,
24732,Relashio,30-39,Female,F,0-29,
28825,Reparo,20-29,Male,F,180+,
27747,Relashio,30-39,Female,F,60-89,
28295,Relashio,20-29,Male,F,90-119,
28852,Defodio,20-29,Male,F,30-59,
28869,Defodio,40-49,Female,F,30-59,
10021,Defodio,20-29,Female,F,60-89,
10062,Defodio,20-29,Male,F,30-59,
10119,Defodio,20-29,Male,F,0-29,
17280,Defodio,30-39,Female,F,30-59,
28859,Defodio,20-29,Male,F,120-149,
28875,Defodio,20-29,Female,F,0-29,
10032,Defodio,40-49,Male,F,30-59,
10039,Defodio,20-29,Female,F,0-29,
10054,Defodio,40-49,Female,F,0-29,
10091,Defodio,20-29,Male,F,120-149,
10094,Defodio,30-39,Male,F,0-29,
28835,Defodio,20-29,Male,F,30-59,
28836,Defodio,20-29,Female,F,60-89,
28837,Defodio,20-29,Female,F,120-149,
28841,Defodio,20-29,Male,F,30-59,
28849,Defodio,20-29,Male,F,30-59,
28861,Defodio,20-29,Male,F,30-59,
28867,Defodio,20-29,Male,F,90-119,
28868,Defodio,20-29,Male,F,180+,
28878,Defodio,20-29,Female,F,150-179,
28882,Defodio,20-29,Male,F,0-29,
10001,Defodio,30-39,Male,F,30-59,
10005,Defodio,20-29,Female,F,90-119,
10026,Defodio,20-29,Male,F,150-179,
10030,Defodio,20-29,Male,F,90-119,
10040,Defodio,20-29,Female,F,60-89,
10049,Defodio,30-39,Female,F,30-59,
10055,Defodio,20-29,Male,F,30-59,
10068,Defodio,20-29,Male,F,90-119,
10088,Defodio,20-29,Male,F,60-89,
19050,Imperio,50-59,Female,F,60-89,
25068,Relashio,20-29,Female,F,30-59,
21162,Relashio,20-29,Male,F,0-29,
25065,Relashio,50-59,Male,F,60-89,
25122,Relashio,30-39,Female,F,180+,
27196,Relashio,30-39,Male,F,30-59,
27202,Relashio,50-59,Female,F,30-59,
27251,Relashio,20-29,Female,F,0-29,
19934,Relashio,30-39,Male,F,30-59,
